Date,Open,High,Low,Close,Adj Close,Volume
2017-06-26,246.660004,247.139999,245.789993,246.000000,229.128555,2729600
2017-06-27,244.619995,245.009995,242.940002,243.039993,227.404099,3772300
2017-06-28,244.160004,245.339996,243.860001,245.100006,229.331573,2858900
2017-06-29,245.309998,245.360001,241.580002,243.029999,227.394760,4611800
2017-06-30,243.929993,244.330002,243.199997,243.410004,227.750290,5779900
2017-07-03,244.500000,245.009995,243.850006,243.869995,228.180725,2299900
2017-07-05,244.250000,244.630005,243.330002,244.389999,228.667267,5422400
2017-07-06,243.529999,243.649994,241.960007,242.190002,226.608810,3827100
2017-07-07,242.820007,243.910004,242.639999,243.710007,228.031021,2466000
2017-07-10,243.570007,244.419998,243.399994,243.940002,228.246231,3397100
2017-07-11,243.800003,244.169998,242.479996,243.820007,228.133942,2684800
2017-07-12,244.970001,245.839996,244.960007,245.649994,229.846176,3137400
2017-07-13,245.690002,246.199997,245.419998,246.029999,230.201721,2612000
2017-07-14,246.089996,247.630005,245.970001,247.100006,231.202896,2222800
2017-07-17,247.130005,247.580002,246.979996,247.149994,231.249695,2890400
2017-07-18,246.720001,247.380005,246.320007,247.360001,231.446182,2576200
2017-07-19,247.710007,248.669998,247.679993,248.619995,232.625122,1787000
2017-07-20,248.960007,249.100006,248.149994,248.740005,232.737411,3551000
2017-07-21,248.110001,248.570007,247.839996,248.550003,232.559631,2592000
2017-07-24,248.449997,248.649994,247.949997,248.490005,232.503494,3197600
2017-07-25,249.360001,249.479996,248.839996,249.070007,233.046158,4710000
2017-07-26,249.440002,249.479996,248.800003,249.139999,233.111679,3766800
2017-07-27,249.660004,249.690002,247.339996,248.910004,232.896484,3435800
2017-07-28,248.320007,248.729996,247.800003,248.559998,232.569000,2469700
2017-07-31,249.039993,249.149994,248.199997,248.460007,232.475449,3440100
2017-08-01,249.149994,249.179993,248.479996,248.990005,232.971375,2712700
2017-08-02,249.160004,249.279999,248.050003,249.119995,233.092972,2860900
2017-08-03,248.979996,249.009995,248.320007,248.679993,232.681259,1906000
2017-08-04,249.199997,249.470001,248.649994,249.059998,233.036819,2099900
2017-08-07,249.169998,249.550003,249.039993,249.520004,233.467239,1464700
2017-08-08,249.190002,250.600006,248.509995,248.970001,232.952637,1873500
2017-08-09,248.119995,248.990005,247.729996,248.919998,232.905823,2358300
2017-08-10,247.949997,248.100006,245.350006,245.470001,229.677795,4153300
2017-08-11,245.649994,246.440002,245.389999,245.720001,229.911682,3288400
2017-08-14,247.250000,248.449997,247.240005,248.169998,232.204086,2551800
2017-08-15,248.669998,248.669998,247.830002,248.149994,232.185349,2076100
2017-08-16,248.770004,249.240005,248.130005,248.600006,232.606430,3209000
2017-08-17,247.910004,248.270004,244.759995,244.800003,229.050888,4995100
2017-08-18,244.539993,245.800003,243.830002,244.250000,228.536285,5010300
2017-08-21,244.250000,244.820007,243.449997,244.589996,228.854401,3513900
2017-08-22,245.210007,247.279999,245.190002,247.000000,231.109360,2191000
2017-08-23,245.970001,246.690002,245.809998,246.149994,230.314041,2485200
2017-08-24,246.660004,246.830002,245.389999,245.690002,229.883606,2317400
2017-08-25,246.559998,247.270004,246.050003,246.179993,230.342072,3189300
2017-08-28,246.809998,246.850006,245.750000,246.229996,230.388855,1904700
2017-08-29,244.759995,246.809998,244.570007,246.539993,230.678909,3598200
2017-08-30,246.500000,247.990005,246.289993,247.729996,231.792374,1941800
2017-08-31,248.389999,249.460007,248.300003,249.139999,233.111679,4855300
2017-09-01,249.630005,250.029999,249.380005,249.570007,233.514038,5905200
2017-09-05,248.910004,249.190002,246.619995,247.779999,231.839172,5105100
2017-09-06,248.550003,248.979996,247.910004,248.610001,232.615784,3783100
2017-09-07,248.960007,248.960007,248.089996,248.610001,232.615784,3547100
2017-09-08,248.190002,248.789993,247.990005,248.190002,232.222794,3297000
2017-09-11,249.750000,251.009995,249.729996,250.899994,234.758438,3152100
2017-09-12,251.350006,251.809998,251.149994,251.800003,235.600525,2668600
2017-09-13,251.419998,251.940002,251.320007,251.910004,235.703445,2138400
2017-09-14,251.509995,252.029999,251.330002,251.820007,235.619263,3002700
2017-09-15,251.699997,252.240005,251.539993,252.139999,235.918655,2542700
2017-09-18,252.580002,253.089996,252.240005,252.710007,236.451996,1674500
2017-09-19,252.960007,253.050003,252.589996,252.949997,236.676544,3625800
2017-09-20,253.050003,253.160004,251.899994,253.100006,236.816895,5502200
2017-09-21,252.869995,252.949997,252.160004,252.360001,236.124466,2928800
2017-09-22,252.009995,252.600006,251.990005,252.369995,236.133865,2451400
2017-09-25,252.100006,252.520004,251.039993,251.889999,235.684738,5202900
2017-09-26,251.100006,251.369995,250.490005,250.750000,235.820206,3614000
2017-09-27,251.600006,252.169998,250.550003,251.729996,236.741806,3769500
2017-09-28,251.380005,252.130005,251.320007,252.000000,236.995758,2694800
2017-09-29,252.020004,253.020004,251.820007,252.929993,237.870361,5551700
2017-10-02,253.190002,253.990005,253.110001,253.970001,238.848419,4039300
2017-10-03,254.130005,254.589996,253.929993,254.570007,239.412750,2205200
2017-10-04,254.399994,255.149994,254.289993,254.899994,239.723099,2833800
2017-10-05,255.270004,256.420013,255.119995,256.380005,241.114960,4059000
2017-10-06,255.880005,256.190002,255.600006,256.109985,240.861053,8053000
2017-10-09,256.339996,256.420013,255.369995,255.679993,240.456650,1393500
2017-10-10,256.350006,256.769989,255.720001,256.339996,241.077377,3852700
2017-10-11,256.209991,256.739990,256.049988,256.709991,241.425308,3584300
2017-10-12,256.350006,256.779999,256.100006,256.339996,241.077377,3014200
2017-10-13,256.899994,257.010010,256.489990,256.630005,241.350098,2552700
2017-10-16,256.920013,257.239990,256.540009,257.049988,241.745087,2832900
2017-10-17,256.970001,257.250000,256.720001,257.209991,241.895538,2220000
2017-10-18,257.640015,257.690002,257.239990,257.429993,242.102432,1734500
2017-10-19,256.570007,257.549988,256.079987,257.529999,242.196472,2578700
2017-10-20,258.480011,258.880005,258.160004,258.850006,243.437912,1985200
2017-10-23,259.209991,259.220001,257.750000,257.859985,242.506851,3628500
2017-10-24,258.309998,258.559998,257.890015,258.250000,242.873642,3478300
2017-10-25,257.899994,258.040009,255.720001,257.040009,241.735687,5029600
2017-10-26,257.750000,258.029999,257.290009,257.350006,242.027222,4210700
2017-10-27,258.239990,259.640015,257.899994,259.410004,243.964539,2555400
2017-10-30,258.239990,259.350006,258.170013,258.519989,243.127518,4337100
2017-10-31,258.940002,259.190002,258.559998,258.809998,243.400269,3346600
2017-11-01,259.790009,260.190002,258.820007,259.230011,243.795273,2512300
2017-11-02,259.170013,259.489990,257.940002,259.369995,243.926926,3351500
2017-11-03,259.540009,260.250000,259.059998,260.179993,244.688705,2690300
2017-11-06,260.040009,260.769989,259.989990,260.619995,245.102509,2437000
2017-11-07,260.799988,261.119995,259.869995,260.489990,244.980240,5422800
2017-11-08,260.250000,261.000000,259.940002,260.940002,245.403458,3850900
2017-11-09,259.489990,260.160004,258.109985,259.989990,244.510010,2986100
2017-11-10,259.480011,259.970001,259.130005,259.809998,244.340698,2804300
2017-11-13,259.059998,260.359985,259.019989,260.100006,244.613495,2445300
2017-11-14,259.140015,259.619995,258.279999,259.579987,244.124420,3737600
2017-11-15,258.390015,258.980011,257.380005,258.179993,242.807770,2710400
2017-11-16,259.299988,260.820007,259.260010,260.339996,244.839172,3554500
2017-11-17,259.880005,260.190002,259.540009,259.630005,244.171448,3205200
2017-11-20,259.910004,260.279999,259.609985,260.040009,244.557053,2784600
2017-11-21,260.950012,261.970001,260.869995,261.730011,246.146469,2927000
2017-11-22,261.760010,261.910004,261.339996,261.540009,245.967712,3531000
2017-11-24,262.059998,262.269989,261.950012,262.089996,246.484985,1197000
2017-11-27,262.179993,262.540009,261.790009,262.010010,246.409744,3676600
2017-11-28,262.589996,264.700012,262.450012,264.649994,248.892578,2258600
2017-11-29,264.839996,265.440002,264.000000,264.480011,248.732697,3270400
2017-11-30,265.579987,267.869995,265.500000,266.890015,250.999130,4903300
2017-12-01,266.609985,267.140015,262.570007,266.260010,250.406754,6305600
2017-12-04,268.130005,268.649994,265.950012,265.980011,250.143372,5241400
2017-12-05,266.440002,266.970001,264.839996,264.989990,249.212296,2910700
2017-12-06,265.170013,265.549988,264.529999,265.049988,249.268768,2297200
2017-12-07,264.899994,266.239990,264.769989,265.850006,250.021164,4922800
2017-12-08,267.260010,267.369995,266.559998,267.299988,251.384750,2625300
2017-12-11,268.220001,268.230011,267.329987,268.220001,252.249985,3461100
2017-12-12,269.049988,269.170013,268.190002,268.630005,252.635605,3373400
2017-12-13,268.899994,269.410004,268.510010,268.570007,252.579147,3387200
2017-12-14,268.929993,269.070007,267.440002,267.529999,251.601089,5997300
2017-12-15,268.700012,270.250000,268.609985,269.790009,253.726517,7657200
2017-12-18,271.309998,271.839996,271.230011,271.470001,255.306488,5644300
2017-12-19,270.480011,270.480011,269.059998,269.130005,254.298309,5188400
2017-12-20,270.209991,270.299988,268.670013,268.989990,254.165985,3016100
2017-12-21,269.679993,270.339996,269.269989,269.529999,254.676224,3886200
2017-12-22,269.549988,269.600006,268.859985,269.459991,254.610138,4577300
2017-12-26,269.040009,269.380005,268.850006,269.119995,254.288818,2800200
2017-12-27,269.299988,269.679993,268.970001,269.290009,254.449493,3319400
2017-12-28,269.799988,269.880005,269.410004,269.790009,254.921936,2614300
2017-12-29,270.500000,270.500000,268.589996,268.850006,254.033707,3368500
2018-01-02,269.839996,270.850006,269.369995,270.850006,255.923492,8545200
2018-01-03,271.049988,272.630005,270.950012,272.420013,257.406952,3768400
2018-01-04,273.230011,274.170013,273.109985,273.600006,258.521912,3394700
2018-01-05,274.549988,275.559998,273.980011,275.329987,260.156647,4150500
2018-01-08,275.369995,276.109985,274.989990,275.940002,260.733032,2881800
2018-01-09,276.440002,277.250000,276.119995,276.570007,261.328308,3150200
2018-01-10,275.720001,276.440002,274.940002,276.130005,260.912506,3939800
2018-01-11,276.779999,278.130005,276.589996,278.089996,262.764496,3142200
2018-01-12,278.480011,280.149994,278.339996,279.910004,264.484222,4499700
2018-01-16,281.399994,282.149994,278.200012,278.899994,263.529877,6537800
2018-01-17,280.049988,282.109985,279.239990,281.679993,266.156647,4703500
2018-01-18,281.570007,282.010010,280.640015,281.260010,265.759827,3464000
2018-01-19,281.890015,282.489990,281.209991,282.489990,266.921997,4276200
2018-01-22,282.209991,284.760010,282.190002,284.730011,269.038574,4499700
2018-01-23,284.820007,285.700012,284.480011,285.390015,269.662231,3531200
2018-01-24,286.130005,286.799988,283.929993,285.239990,269.520477,5149700
2018-01-25,286.220001,286.350006,284.500000,285.350006,269.624420,4014600
2018-01-26,286.350006,288.690002,286.059998,288.660004,272.752045,3379600
2018-01-29,288.109985,288.549988,286.619995,286.750000,270.947266,4896200
2018-01-30,284.640015,285.380005,283.299988,283.649994,268.018066,7424400
2018-01-31,284.799988,285.399994,282.760010,284.149994,268.490570,6991100
2018-02-01,283.160004,285.160004,282.769989,283.790009,268.150421,4554900
2018-02-02,282.100006,282.290009,277.440002,277.529999,262.235382,6854100
2018-02-05,275.450012,277.859985,265.170013,266.049988,251.388000,14707500
2018-02-06,261.880005,271.640015,260.570007,271.260010,256.310883,16088400
2018-02-07,270.459991,274.359985,269.589996,269.589996,254.732971,9319000
2018-02-08,269.940002,270.119995,259.459991,259.619995,245.312378,9555900
2018-02-09,262.769989,265.540009,254.770004,263.670013,249.139206,15080700
2018-02-12,265.670013,268.929993,263.820007,267.179993,252.455750,6801400
2018-02-13,265.899994,268.559998,265.239990,267.959991,253.192734,4210500
2018-02-14,266.359985,271.980011,266.220001,271.649994,256.679382,6380400
2018-02-15,273.519989,275.029999,270.779999,275.019989,259.863617,5461700
2018-02-16,274.359985,277.359985,274.230011,275.089996,259.929871,4740000
2018-02-20,274.040009,275.690002,272.519989,273.410004,258.342438,5578500
2018-02-21,273.899994,276.730011,271.980011,272.000000,257.010193,8167000
2018-02-22,273.130005,275.070007,271.630005,272.369995,257.359711,5544500
2018-02-23,273.850006,276.739990,273.290009,276.720001,261.470032,6619800
2018-02-26,277.959991,280.059998,277.329987,279.959991,264.531464,3803500
2018-02-27,280.200012,281.029999,276.410004,276.480011,261.243256,6107300
2018-02-28,277.739990,278.230011,273.329987,273.339996,258.276245,4951800
2018-03-01,273.459991,275.170013,267.950012,269.700012,254.836884,7706000
2018-03-02,267.690002,271.709991,266.769989,271.200012,256.254242,5459300
2018-03-05,269.709991,274.910004,269.589996,274.200012,259.088898,4124400
2018-03-06,275.290009,275.420013,273.190002,274.950012,259.797546,4385200
2018-03-07,272.429993,275.190002,272.230011,274.850006,259.703033,4153800
2018-03-08,275.570007,276.260010,274.450012,276.130005,260.912506,3448800
2018-03-09,277.769989,280.920013,277.390015,280.820007,265.344025,5534500
2018-03-12,281.320007,282.000000,280.160004,280.589996,265.126678,3277300
2018-03-13,281.929993,282.500000,278.109985,278.769989,263.407013,5284300
2018-03-14,279.899994,280.100006,276.739990,277.339996,262.055847,4153300
2018-03-15,277.959991,278.660004,276.470001,277.049988,261.781860,3443500
2018-03-16,277.660004,278.529999,277.299988,277.299988,262.018066,9106600
2018-03-19,276.489990,276.500000,271.720001,273.579987,258.502991,4573300
2018-03-20,274.010010,274.760010,273.299988,274.059998,258.956604,5915200
2018-03-21,273.980011,276.399994,273.299988,273.559998,258.484131,4234400
2018-03-22,269.670013,270.730011,265.209991,265.470001,251.972015,4727500
2018-03-23,266.000000,266.350006,259.609985,259.829987,246.618774,5833600
2018-03-26,264.070007,267.239990,261.190002,267.000000,253.424255,6544700
2018-03-27,267.980011,268.589996,260.609985,262.320007,248.982178,5711000
2018-03-28,262.519989,264.440002,260.359985,261.619995,248.317764,5095300
2018-03-29,262.859985,267.049988,262.070007,265.369995,251.877136,5552000
2018-04-02,264.369995,264.929993,256.429993,259.209991,246.030304,6102600
2018-04-03,260.630005,263.040009,258.600006,262.579987,249.228943,6600400
2018-04-04,258.519989,266.170013,258.350006,265.630005,252.123886,3770100
2018-04-05,267.350006,268.420013,266.140015,267.480011,253.879868,3066000
2018-04-06,265.200012,266.940002,259.760010,261.570007,248.270325,5700200
2018-04-09,263.230011,266.640015,262.309998,262.700012,249.342834,3360400
2018-04-10,266.109985,267.859985,264.790009,266.970001,253.395782,4183900
2018-04-11,265.269989,267.429993,265.179993,265.519989,252.019424,2997600
2018-04-12,267.089996,268.820007,266.869995,267.790009,254.174072,2994000
2018-04-13,269.299988,269.359985,265.799988,266.970001,253.395782,4026400
2018-04-16,268.799988,270.029999,267.899994,269.190002,255.502823,3311600
2018-04-17,271.179993,272.730011,270.579987,272.070007,258.236450,2794900
2018-04-18,272.540009,273.140015,271.760010,272.190002,258.350342,2766900
2018-04-19,271.480011,271.709991,269.549988,270.720001,256.955048,2675400
2018-04-20,270.649994,270.890015,267.450012,268.440002,254.791031,2883800
2018-04-23,269.160004,269.720001,267.190002,268.440002,254.791031,2999700
2018-04-24,269.549988,269.799988,263.049988,264.890015,251.421539,4818200
2018-04-25,264.700012,265.920013,262.670013,265.420013,251.924591,3592500
2018-04-26,266.600006,269.059998,266.100006,268.149994,254.515762,2564300
2018-04-27,268.790009,269.179993,267.299988,268.390015,254.743576,3579900
2018-04-30,269.070007,269.700012,266.200012,266.309998,252.769302,3839400
2018-05-01,265.779999,266.920013,263.899994,266.829987,253.262833,2973500
2018-05-02,266.579987,267.480011,264.529999,264.970001,251.497482,3090300
2018-05-03,264.000000,265.149994,260.809998,264.399994,250.956421,3409200
2018-05-04,263.309998,268.600006,262.940002,267.820007,254.202515,2378500
2018-05-07,268.750000,269.839996,267.950012,268.790009,255.123199,2185200
2018-05-08,268.329987,269.130005,266.970001,268.679993,255.018814,3261000
2018-05-09,269.510010,271.720001,268.950012,271.440002,257.638519,3335400
2018-05-10,272.239990,274.269989,272.070007,273.899994,259.973419,3494500
2018-05-11,274.040009,275.040009,273.480011,274.470001,260.514435,2639000
2018-05-14,275.220001,275.940002,274.279999,274.820007,260.846588,1876000
2018-05-15,273.450012,273.500000,271.910004,272.809998,258.938782,3820400
2018-05-16,272.980011,274.619995,272.980011,274.100006,260.163208,2068500
2018-05-17,273.820007,275.119995,272.980011,273.880005,259.954468,2289900
2018-05-18,273.489990,273.920013,272.809998,273.209991,259.318481,2262600
2018-05-21,274.859985,275.869995,274.459991,275.209991,261.216797,1796300
2018-05-22,275.859985,276.170013,274.130005,274.470001,260.514435,1919200
2018-05-23,273.049988,275.299988,272.920013,275.250000,261.254700,2278200
2018-05-24,274.829987,275.119995,272.670013,274.750000,260.780151,3192400
2018-05-25,274.049988,274.760010,273.459991,273.980011,260.049347,3327200
2018-05-29,272.160004,273.029999,269.619995,270.929993,257.154419,4176600
2018-05-30,272.450012,274.989990,272.299988,274.549988,260.590332,3904700
2018-05-31,274.089996,274.350006,272.140015,272.730011,258.862885,4633600
2018-06-01,274.320007,275.850006,274.269989,275.529999,261.520538,3247400
2018-06-04,276.399994,277.100006,276.190002,276.809998,262.735443,3088500
2018-06-05,276.929993,277.450012,276.100006,277.059998,262.972717,1810300
2018-06-06,277.730011,279.470001,277.010010,279.440002,265.231750,4836800
2018-06-07,279.899994,280.239990,278.269989,279.260010,265.060883,3081200
2018-06-08,278.779999,280.179993,278.600006,280.040009,265.801208,4139000
2018-06-11,280.339996,281.329987,280.250000,280.510010,266.247314,2486100
2018-06-12,281.029999,281.290009,280.149994,280.890015,266.608002,3515500
2018-06-13,281.130005,281.440002,279.760010,279.920013,265.687256,3091200
2018-06-14,280.910004,281.279999,280.029999,280.709991,266.437134,3629100
2018-06-15,279.839996,280.700012,278.549988,280.309998,266.057434,5039000
2018-06-18,278.679993,279.910004,278.140015,279.700012,265.478485,3112600
2018-06-19,277.190002,278.929993,276.690002,278.670013,264.500885,4216500
2018-06-20,279.480011,279.910004,278.779999,279.250000,265.051361,2562900
2018-06-21,279.149994,279.149994,276.839996,277.320007,263.219513,2569000
2018-06-22,278.890015,278.959991,277.660004,277.890015,263.760559,2197900
2018-06-25,276.600006,276.760010,272.230011,274.100006,260.163208,5407400
2018-06-26,273.500000,274.399994,272.640015,273.470001,260.784027,2690800
2018-06-27,274.079987,275.709991,271.029999,271.119995,258.543060,6335400
2018-06-28,271.079987,273.609985,270.320007,272.820007,260.164154,5285700
2018-06-29,273.989990,275.540009,273.049988,273.049988,260.383545,7694400
2018-07-02,271.359985,273.940002,271.100006,273.820007,261.117767,4579700
2018-07-03,274.750000,274.859985,272.290009,272.730011,260.078339,1367800
2018-07-05,274.049988,275.070007,272.829987,275.070007,262.309723,2605600
2018-07-06,275.029999,277.739990,274.619995,277.209991,264.350494,2942200
2018-07-09,278.450012,279.859985,278.420013,279.809998,266.829895,4775400
2018-07-10,280.200012,280.950012,280.010010,280.829987,267.802582,3426800
2018-07-11,279.070007,279.970001,278.450012,278.739990,265.809509,3781200
2018-07-12,280.179993,281.359985,279.540009,281.140015,268.098206,3444900
2018-07-13,281.119995,281.890015,280.600006,281.429993,268.374756,3122700
2018-07-16,281.600006,281.739990,280.799988,281.329987,268.279388,2224100
2018-07-17,280.399994,282.869995,280.359985,282.470001,269.366577,2322300
2018-07-18,282.549988,283.149994,282.010010,283.089996,269.957794,3603800
2018-07-19,282.269989,282.690002,281.420013,281.920013,268.842041,3220900
2018-07-20,281.709991,282.429993,281.450012,281.619995,268.555939,4868600
2018-07-23,281.399994,282.399994,280.980011,282.140015,269.051849,1879900
2018-07-24,283.720001,284.529999,282.609985,283.549988,270.396423,2253000
2018-07-25,283.350006,286.380005,283.269989,286.179993,272.904419,3297300
2018-07-26,285.179993,286.109985,285.079987,285.190002,271.960297,4088800
2018-07-27,285.700012,285.799988,282.359985,283.359985,270.215240,2798100
2018-07-30,283.470001,283.649994,281.309998,281.769989,268.698975,4929600
2018-07-31,282.829987,283.989990,282.350006,283.279999,270.138947,3589000
2018-08-01,283.459991,284.100006,282.109985,282.880005,269.757477,2679900
2018-08-02,281.350006,284.559998,281.119995,284.230011,271.044922,2327600
2018-08-03,284.529999,285.649994,284.320007,285.549988,272.303619,2257900
2018-08-06,285.549988,286.989990,285.200012,286.649994,273.352600,2988500
2018-08-07,287.429993,288.019989,287.250000,287.470001,274.134552,5084500
2018-08-08,287.410004,287.940002,286.970001,287.369995,274.039154,3483800
2018-08-09,287.510010,287.989990,286.940002,287.109985,273.791260,2385500
2018-08-10,285.429993,286.040009,284.359985,285.070007,271.845886,3290500
2018-08-13,285.470001,286.170013,283.769989,284.109985,270.930450,3349700
2018-08-14,284.929993,286.160004,284.500000,285.929993,272.665955,3217200
2018-08-15,284.369995,284.470001,282.149994,283.649994,270.491760,3848900
2018-08-16,285.369995,287.070007,285.369995,286.100006,272.828156,3367800
2018-08-17,285.869995,287.589996,285.399994,287.040009,273.724548,2975900
2018-08-20,287.600006,288.010010,287.070007,287.739990,274.392059,1853200
2018-08-21,288.309998,289.359985,288.130005,288.230011,274.859344,2667500
2018-08-22,287.910004,288.790009,287.600006,288.220001,274.849762,2124500
2018-08-23,287.970001,288.970001,287.470001,287.730011,274.382599,3325300
2018-08-24,288.480011,289.720001,288.420013,289.519989,276.089447,2451900
2018-08-27,290.899994,291.970001,290.730011,291.809998,278.273254,3759500
2018-08-28,292.390015,292.489990,291.470001,291.890015,278.349548,3556400
2018-08-29,292.250000,293.829987,291.959991,293.540009,279.923035,2806000
2018-08-30,293.000000,293.459991,291.700012,292.290009,278.730988,4669400
2018-08-31,291.929993,292.899994,291.369995,292.440002,278.874023,4983200
2018-09-04,291.940002,292.290009,290.760010,291.950012,278.406738,3480500
2018-09-05,291.500000,291.700012,289.950012,291.160004,277.653412,7530000
2018-09-06,291.190002,291.570007,289.049988,290.309998,276.842834,3838800
2018-09-07,289.000000,290.769989,288.769989,289.600006,276.165710,5450700
2018-09-10,290.820007,291.109985,289.940002,290.250000,276.785614,2767500
2018-09-11,289.399994,291.619995,289.029999,291.220001,277.710632,3015600
2018-09-12,291.130005,291.859985,290.299988,291.239990,277.729675,2634400
2018-09-13,292.390015,293.119995,292.089996,292.920013,279.331787,1818000
2018-09-14,293.160004,293.359985,292.100006,292.910004,279.322205,2616900
2018-09-17,292.910004,292.940002,291.119995,291.440002,277.920410,2466900
2018-09-18,291.660004,293.690002,291.660004,293.070007,279.474854,2520100
2018-09-19,293.029999,293.799988,292.950012,293.279999,279.675079,2354100
2018-09-20,294.739990,296.070007,294.630005,295.760010,282.040009,3987700
2018-09-21,296.570007,296.690002,295.260010,295.359985,281.658569,3918800
2018-09-24,294.790009,294.940002,293.799988,294.470001,280.809875,3412700
2018-09-25,294.970001,295.070007,293.920013,294.160004,280.514252,3341900
2018-09-26,293.040009,294.410004,291.579987,292.019989,279.687683,4082400
2018-09-27,292.570007,294.070007,291.929993,292.820007,280.453918,2628200
2018-09-28,292.149994,293.440002,292.100006,292.730011,280.367706,5172100
2018-10-01,294.299988,295.100006,293.160004,293.869995,281.459564,3455400
2018-10-02,293.730011,294.529999,293.320007,293.750000,281.344604,2927500
2018-10-03,294.920013,295.399994,293.510010,293.950012,281.536224,3473900
2018-10-04,293.390015,293.420013,289.820007,291.739990,279.419556,3837300
2018-10-05,291.869995,292.440002,288.359985,289.929993,277.685913,4367900
2018-10-08,289.170013,290.359985,287.600006,289.940002,277.695557,5377400
2018-10-09,289.549988,291.010010,288.929993,289.589996,277.360291,5886800
2018-10-10,288.940002,288.989990,279.940002,280.250000,268.414734,8209500
2018-10-11,279.230011,280.970001,272.399994,274.329987,262.744720,10570100
2018-10-12,278.829987,279.140015,274.390015,278.029999,266.288483,7286400
2018-10-15,277.589996,279.089996,276.369995,276.529999,264.851837,3517500
2018-10-16,278.649994,282.959991,278.130005,282.619995,270.684601,5113200
2018-10-17,282.549988,283.230011,279.630005,282.559998,270.627197,5944900
2018-10-18,281.470001,282.130005,277.019989,278.510010,266.748230,4418500
2018-10-19,279.260010,281.369995,277.589996,278.269989,266.518372,3043300
2018-10-22,279.059998,279.410004,276.440002,277.220001,265.512695,3852700
2018-10-23,272.959991,276.890015,270.609985,275.570007,263.932373,5541400
2018-10-24,275.390015,275.790009,266.640015,267.140015,255.858383,5209200
2018-10-25,269.369995,273.829987,268.200012,272.019989,260.532288,4590500
2018-10-26,267.869995,270.730011,264.239990,267.100006,255.820084,7153700
2018-10-29,270.839996,272.250000,261.850006,265.609985,254.393036,6301500
2018-10-30,265.640015,270.119995,265.079987,269.859985,258.463470,9531100
2018-10-31,272.790009,275.239990,272.179993,272.760010,261.241028,7040700
2018-11-01,273.660004,275.760010,272.410004,275.420013,263.788757,3428700
2018-11-02,276.750000,277.250000,271.609985,273.890015,262.323334,3391900
2018-11-05,274.579987,276.040009,273.390015,275.570007,263.932373,5606200
2018-11-06,275.399994,277.339996,275.309998,277.160004,265.455231,2430900
2018-11-07,279.630005,283.230011,279.179993,283.130005,271.173065,7669100
2018-11-08,282.299988,283.329987,281.350006,282.519989,270.588959,7660600
2018-11-09,281.149994,281.339996,278.250000,279.959991,268.136993,5327400
2018-11-12,279.250000,279.510010,274.010010,274.510010,262.917175,3786800
2018-11-13,275.109985,277.369995,273.260010,274.109985,262.534027,5396800
2018-11-14,276.200012,276.649994,270.429993,272.209991,260.714294,4614900
2018-11-15,270.809998,275.570007,268.959991,274.959991,263.348145,6163900
2018-11-16,273.829987,276.730011,273.290009,275.739990,264.095184,3803900
2018-11-19,275.109985,275.369995,270.079987,271.130005,259.679932,3555700
2018-11-20,267.309998,268.959991,265.089996,266.100006,254.862305,6274100
2018-11-21,267.799988,269.089996,266.959991,266.959991,255.686020,4247100
2018-11-23,265.100006,266.760010,265.019989,265.309998,254.105682,1660900
2018-11-26,267.760010,269.529999,267.309998,269.470001,258.089966,3187200
2018-11-27,268.450012,270.350006,267.619995,270.320007,258.904083,4565100
2018-11-28,271.609985,276.630005,270.519989,276.630005,264.947632,5484700
2018-11-29,275.779999,277.630005,274.489990,276.070007,264.411285,4901300
2018-11-30,275.859985,278.380005,275.500000,278.000000,266.259735,7603600
2018-12-03,282.429993,282.579987,279.589996,281.369995,269.487488,5885800
2018-12-04,280.489990,280.929993,271.940002,272.529999,261.020752,6727800
2018-12-06,267.920013,271.970001,264.359985,271.820007,260.340729,8536300
2018-12-07,271.450012,273.269989,264.589996,265.600006,254.383438,6089100
2018-12-10,265.339996,267.119995,260.510010,266.000000,254.766556,8522700
2018-12-11,269.609985,269.820007,264.410004,266.049988,254.814377,4526500
2018-12-12,269.480011,270.940002,267.350006,267.489990,256.193604,3879400
2018-12-13,268.440002,269.459991,266.070007,267.239990,255.954147,5215800
2018-12-14,264.899994,265.970001,261.750000,262.399994,251.318558,6080500
2018-12-17,259.980011,261.109985,253.940002,255.649994,246.206635,9320600
2018-12-18,257.670013,258.350006,253.710007,255.619995,246.177750,10267600
2018-12-19,255.589996,259.829987,249.729996,251.740005,242.441071,13166500
2018-12-20,250.220001,251.940002,244.979996,247.429993,238.290268,13684400
2018-12-21,248.550003,251.410004,241.720001,242.350006,233.397919,14262700
2018-12-24,240.800003,242.000000,236.039993,236.089996,227.369141,6419000
2018-12-26,237.729996,247.889999,235.460007,247.669998,238.521393,13154100
2018-12-27,244.330002,250.070007,240.669998,250.059998,240.823105,12693600
2018-12-28,251.029999,252.880005,247.949997,249.330002,240.429688,10856300
2018-12-31,251.039993,251.630005,248.990005,251.610001,242.628311,10117800
2019-01-02,247.539993,252.699997,247.419998,251.720001,242.734375,5980000
2019-01-03,249.789993,250.029999,245.080002,245.429993,236.668900,5831100
2019-01-04,249.059998,254.589996,248.639999,254.059998,244.990829,6430100
2019-01-07,254.240005,257.459991,253.210007,255.770004,246.639786,5961000
2019-01-08,258.380005,258.820007,255.520004,258.290009,249.069855,5348500
2019-01-09,259.089996,260.480011,257.720001,259.489990,250.227005,4097000
